id,search_keyword,text,followers_count,followings_count,listed_count,statuses_count,user_effect,retweet_count,tweet_length,time_span,registration_age,registration_age_days,hashtags_count,r_score,target
1.63E+18,انتقال آب به ارومیه,"بازگشت امید به آذربایجان ❤️

امروز با حضور رئیس جمهور پروژه انتقال آب کانی سیب به دریاچه ارومیه که متشکل از تونل ۳۶ کیلومتری و کانال ۱۱ کیلومتری است و قابلیت آبرسانی حدود ۵۰۰ میلیون مترمکعب به دریاچه ارومیه را در سال دارد کلید خورد 

#دریاچه_ارومیه https://t.co/lscpqXKVOX",122,314,0,300,0.389,2,272,59,0,59,1,0.28,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب به دریاچه ارومیه، متشکل از تونل انتقال ۳۶ کیلومتری و کانال ۱۱ کیلومتری است که قابلیت آبرسانی حدود ۵۰۰ میلیون مترمکعب آب مازاد به دریاچه ارومیه را در سال دارد
#دریاچه_ارومیه",257,340,0,2419,0.756,2,189,192,0,193,1,0.43,0
1.63E+18,انتقال آب به ارومیه,"تونل انتقال آب سد کانی سیب به #دریاچه_ارومیه  را می‌توان بعنوان یکی از بزرگترین طرح هایی دانست که نظام مقدس جمهوری اسلامی ایران در طول 44 سال عمر پر برکتش به بهره برداری رسانده است

آقای جمهوری اسلامی، خداقوت https://t.co/cyESSpyYhA",122,314,0,300,0.389,2,232,59,0,59,1,0.28,0
1.63E+18,انتقال آب به ارومیه,رئیس‌جمهور در مراسم افتتاح سامانه انتقال آب به دریاچه ارومیه:  طرح جاری تنها محدود به استان نمی‌شود و یک طرح ملّی است. افتتاح این طرح نشان می‌دهد که جمهوری اسلامی به حفظ دریاچه ارومیه اهتمام دارد و برای آن سرمایه‌گذاری می‌کند. https://t.co/ei3zRkhLgR,80273,17,503,31369,4721.941,0,250,3162,8,3162,0,1,0
1.63E+18,انتقال آب به ارومیه,"دریاچه ارومیه جانی تازه گرفت
پروژه انتقال آب به دریاچه ارومیه عملی شد 
طرح احیای دریاچه ارومیه بزرگ ترین طرح زیست محیطی غرب آسیاست
آقای رئیسی متشکریم🌷
#دریاچه_ارومیه https://t.co/KxYPm3Ekh5",1769,1485,1,1182,1.191,2,189,209,0,209,1,0.544,0
1.63E+18,انتقال آب به ارومیه,"امروز با حضور آقای رئیسی، اولین دوز امید و حیات به #دریاچه_ارومیه با افتتاح پروژه انتقال آب از سدکانی‌سیب تزریق شد امیدوارم که این فعالیت‌ها ادامه‌دار باشه و حال دریاچه خوب بشه",4914,1725,14,58378,2.849,6,176,1011,2,1011,1,0.74,0
1.63E+18,انتقال آب به ارومیه,"با تلاش شبانه روزی تمامی دستگاه‌ها، پروژه تونل انتقال آب کانی سیب به #دریاچه_ارومیه در مدتی کمتر از هفت ماه در روز عید مبعث به پایان رسید.
که نشان دهنده ی اهتمام دولت برای حل مسائل زیست محیطی ست.",555,723,0,3200,0.768,3,195,401,1,401,1,0.434,0
1.63E+18,انتقال آب به ارومیه,رئیس‌جمهور در آیین افتتاح سامانه انتقال آب به دریاچه ارومیه: در اجرای این طرح حقابه کشاورزان محفوظ است و مورد آسیب قرار نخواهد گرفت. https://t.co/LPSNYtwc63,80273,17,503,31369,4721.941,0,156,3162,8,3162,0,1,0
1.63E+18,انتقال آب به ارومیه,رئیس‌جمهور در آیین افتتاح سامانه انتقال آب به دریاچه ارومیه:  آمدن من به اینجا برای این است که بگویم دولت به حفظ محیط زیست اهمیت می‌دهد و مسئله دریاچه ارومیه مسئله ماست https://t.co/ejLFCryqHB,80273,17,503,31369,4721.941,0,192,3162,8,3162,0,1,0
1.63E+18,انتقال آب به ارومیه,"با افتتاح تونل کانی‌سیب و انتقال آب به دریاچه ارومیه بی تردید شاهد تغییرات گسترده و مثبت اقلیمی در حوزه آبریز دریاچه خواهیم بود و بار دیگر سبزی و خرمی به مناطق آب ریز این دریاچه از بانه و سقز گرفته تا بوکان و میاندوآب و تبریز و ارومیه باز خواهد گشت
 #دریاچه_ارومیه",555,723,0,3200,0.768,6,264,401,1,401,1,0.434,1
1.63E+18,انتقال آب به ارومیه,"عیدی زندگی در روز میلاد امام حسین ع به #دریاچه_ارومیه به نفع مردم منطقه 

انتقال سالانه ۳۰۰ میلیون مترمکعب آب به دریاچه در فاز اول امروز با حضور رییس جمهور در ارومیه افتتاح شد.",555,723,0,3200,0.768,3,176,401,1,401,1,0.434,0
1.63E+18,انتقال آب به ارومیه,"✌️🇮🇷🌹
تونل انتقال آب به #دریاچه_ارومیه توسط رئیس‌جمهور افتتاح شد

شکر خدا 🤲🌹💞🇮🇷

✍️هر چند این حرکت جهادی در آینده برای بعضی ها به آلزایمر تبدیل میشود و میگویند تا الان آقای #رئیسی
کاری که نکردند!
آخه رانتشون تبدیل به آجر شده😐🤨 https://t.co/s6OLqHUJM3",6365,6777,6,20422,0.939,13,250,5106,13,5106,2,0.484,0
1.63E+18,انتقال آب به ارومیه,"دریاچه ارومیه جان تازه‌ای می‌گیرد.
 آب رسانی به دریاچه ارومیه با مرحله اول سامانه انتقال آب به ظرفیت ۳۰۰میلیون متر مکعب، یکی از بزرگ‌ترین طرح‌های زیست‌محیطی و سرآغاز اجرای اقدامات جدیدی برای احیای دریاچه ارومیه است.

#دریاچه_ارومیه",250,392,0,241,0.638,3,231,506,1,506,1,0.389,0
1.63E+18,انتقال آب به ارومیه,"با انتقال آب به دریاچه ارومیه و احیا آن، دغدغه و نگرانی اهالی پیرامون دریاچه در مورد تاثیرات سو دریاچه هم حل خواهد شد

امیدواریم دولت گام های بعدی رو هم درست برداره https://t.co/N7Ew6aZSqK",7447,4275,7,32602,1.742,1,188,1045,2,1045,0,0.635,0
1.63E+18,انتقال آب به ارومیه,"یادتونه یه مدت خشکی #دریاچه‌ی_ارومیه شده بود خوراک اصلاح طلبا و به این بهونه به نظام لگد پراکنی می کردند؟؟
حالا با همت دولت سامانه انتقال آب به دریاچه ارومیه شامل ۳۶کیلومتر تونل، ۱۱کیلومتر کانال و ۲۸کیومتر رودخانه گدار به بهره برداری رسید
اما چرا صدای خوشحالی از کسی در نمیاد؟ https://t.co/0n1rzzLTwf",2526,2169,9,8158,1.165,5,300,639,1,639,1,0.538,0
1.63E+18,انتقال آب به ارومیه,امروز سامانه انتقال آب از کانی سیب به #دریاچه_ارومیه با حضور رئیس جمهور افتتاح می شود,555,723,0,3200,0.768,4,85,401,1,401,1,0.434,0
1.63E+18,انتقال آب به ارومیه,"بهره‌برداری رسمی از سامانه انتقال آب به دریاچه ارومیه 

https://t.co/XaXzCtT45Z https://t.co/xVkYwGSjn9",185,16,4,5404,11.562,0,103,321,0,322,0,0.92,0
1.63E+18,انتقال آب به ارومیه,"گزارش تصویری| افتتاح سامانه انتقال آب به دریاچه ارومیه
. https://t.co/oOLFPTysna",143817,97,730,44953,1482.649,1,80,2447,6,2447,0,0.999,0
1.63E+18,انتقال آب به ارومیه,"IranIntl: ابراهیم رئیسی تونل ۳۶ کیلومتری انتقال آب کانی‌سیب به دریاچه ارومیه را افتتاح کرد. برخی نمایندگان مجلس اعلام کرده بودند که این طرح تغییری در وضعیت دریاچه ارومیه ایجاد نمی‌کند و کمال حسین‌پور، نماینده پیرانشهر، گفته بود که این تونل باعث خشک شدن آ… https://t.co/N3qOuRqkd0",63,48,0,13175,1.312,0,279,159,0,159,0,0.568,0
1.63E+18,انتقال آب به ارومیه,"بازگشت امید به آذربایجان ❤️

امروز با حضور رئیس جمهور پروژه انتقال آب کانی سیب به دریاچه ارومیه که متشکل از تونل ۳۶ کیلومتری و کانال ۱۱ کیلومتری است و قابلیت آبرسانی حدود ۵۰۰ میلیون مترمکعب به دریاچه ارومیه را در سال دارد کلید خورد
#دریاچه_ارومیه",555,723,0,3200,0.768,3,246,401,1,401,1,0.434,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/92ICaD29RN",22,25,0,320,0.88,4,160,227,0,227,1,0.468,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/yG5NR2Hyga",37,61,0,375,0.607,4,160,227,0,227,1,0.378,0
1.63E+18,انتقال آب به ارومیه,"افتتاح تونل انتقال آب به دریاچه ارومیه یعنی زنده ماندن.. 
یعنی امید..
درود بر مسولینی که به وعده های خود عمل میکنند. https://t.co/z7aAdGeMMf",10011,5721,2,26617,1.75,3,140,942,2,942,0,0.636,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/4yZZerGmU1",29,62,0,434,0.468,6,160,227,0,227,1,0.319,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/2g6rbZF7hi",26,43,0,301,0.605,4,161,227,0,227,1,0.377,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/MOwHR1cTW5",2,3,0,31,0.667,3,161,283,0,283,1,0.4,0
1.63E+18,انتقال آب به ارومیه,"▪︎|پروژه عظیم‌ تونل ۳۶ کیلومتری انتقال آب از سد کانی سیب به سمت دریاچه ارومیه که از سال ۱۳۹۴ کار اجرایی آن آغاز و در هشت ماه گذشته روند ترمیم و رفع مشکل آن با سرعت دنبال شده بود، با حضور و دستور آیت الله سید ابراهیم رئیسی افتتاح شد
#دریاچه_ارومیه https://t.co/CFjJBryrQh",237,236,0,20,1.004,7,270,25,0,25,1,0.501,0
1.63E+18,انتقال آب به ارومیه,"سامانه انتقال آب از سد کانی سیب به #دریاچه_ارومیه
 بهره‌برداری شد و صدای پای سالانه 300 میلیون متر مکعب آب به مهمترین دریاچه کشور رسید.
. https://t.co/uMOyzEbh3d",0,1,0,28,0,2,161,269,0,269,1,0,0
1.63E+18,انتقال آب به ارومیه,"فاز نخست این طرح، قرار است ۳۰۰ میلیون مترمکعب آب به صورت سالانه وارد دریاچه ارومیه شود.

فاز دوم این طرح هم که طبق گفته مسوولان مربوطه قرار است سال آینده مورد بهره برداری قرار گیرد، با اجرای طرح‌های مرتبط انتقال آب را تا ۶۰۰ میلیون مترمکعب افزایش خواهد داد.

 #دریاچه_ارومیه",1150,1749,0,553,0.658,3,274,89,0,89,1,0.397,0
1.63E+18,انتقال آب به ارومیه,"روز مهندس رو به تمامی مهندسینی که برای افتتاح تونل انتقال آب به دریاچه ارومیه شب و روز زحمت کشیدن تبریک میگم.
#دریاچه_ارومیه 
#مهندس 
#روز_مهندس 
#روز_مهندس_مبارک",567,750,0,849,0.756,4,162,265,0,265,4,0.431,0
1.63E+18,انتقال آب به ارومیه,"افتتاح تونل انتقال آب به دریاچه ارومیه اولین قدم برای احیای این چشمه امید نیست؛۱۹ طرح و پروژه عظیم نیز برای تحقق این مهم در راه است.
#دریاچه_ارومیه",567,750,0,849,0.756,7,147,265,0,265,1,0.431,0
1.63E+18,انتقال آب به ارومیه,"فاز نخست این طرح، قرار است ۳۰۰ میلیون مترمکعب آب به صورت سالانه وارد دریاچه ارومیه شود.

فاز دوم این طرح هم که طبق گفته مسوولان مربوطه قرار است سال آینده مورد بهره برداری قرار گیرد، با اجرای طرح‌های مرتبط انتقال آب را تا ۶۰۰ میلیون مترمکعب افزایش خواهد داد.

 #دریاچه_ارومیه https://t.co/55fjXyv2pX",538,969,0,298,0.555,4,298,96,0,96,1,0.357,0
